time,iso,f1,f2,f3,f4,f5
1,FJI,2.0,2.0,2.0,3.0,3.0
1,FIN,2.0,2.0,2.0,0.0,0.0
1,FRA,2.0,2.0,1.0,2.0,3.0
1,GUF,2.0,2.0,1.0,2.0,3.0
1,PYF,2.0,2.0,1.0,2.0,3.0
1,ATF,2.0,2.0,1.0,2.0,3.0
1,GAB,2.0,2.0,1.0,2.0,3.0
1,GMB,2.0,2.0,1.0,2.0,3.0
1,GEO,1.0,1.0,6.0,1.0,3.0
1,DEU,7.0,2.0,4.0,3.0,3.0
1,DEU,7.0,2.0,4.0,3.0,3.0
1,GHA,2.0,2.0,1.0,2.0,3.0
1,GIB,2.0,2.0,2.0,3.0,3.0
1,GRC,2.0,2.0,0.0,0.0,0.0
1,GRL,0.0,0.0,0.0,0.0,0.0
1,GRD,2.0,2.0,2.0,3.0,3.0
1,GLP,2.0,2.0,1.0,2.0,3.0
1,GTM,2.0,2.0,1.0,2.0,3.0
1,GIN,2.0,2.0,1.0,2.0,3.0
1,GNB,2.0,2.0,1.0,2.0,3.0
1,GUY,2.0,2.0,0.0,0.0,0.0
1,HTI,2.0,2.0,1.0,2.0,3.0
1,HND,2.0,2.0,1.0,2.0,3.0
1,HKG,1.0,1.0,7.0,1.0,4.0
1,HUN,7.0,1.0,8.0,1.0,4.0
1,ISL,2.0,2.0,4.0,3.0,0.0
1,IND,2.0,2.0,2.0,3.0,3.0
1,IDN,2.0,2.0,1.0,1.0,3.0
1,IRN,1.0,2.0,2.0,1.0,3.0
1,IRQ,0.0,0.0,0.0,0.0,0.0
1,IRL,2.0,2.0,2.0,3.0,3.0
1,ISR,0.0,0.0,0.0,0.0,0.0
1,ITA,7.0,2.0,4.0,3.0,3.0
1,JAM,2.0,2.0,2.0,3.0,3.0
1,JPN,1.0,1.0,7.0,0.0,2.0
1,JOR,0.0,0.0,0.0,0.0,0.0
1,KAZ,0.0,0.0,0.0,0.0,0.0
1,KAZ,0.0,0.0,0.0,0.0,0.0
1,KEN,1.0,4.0,3.0,0.0,3.0
1,KIR,2.0,2.0,2.0,3.0,3.0
1,KOR,1.0,1.0,6.0,0.0,3.0
1,PRK,1.0,1.0,6.0,0.0,3.0
1,KWT,0.0,0.0,0.0,0.0,0.0
1,KGZ,1.0,2.0,0.0,0.0,0.0
1,LAO,2.0,2.0,0.0,0.0,0.0
1,LVA,2.0,2.0,5.0,2.0,4.0
1,LBN,1.0,1.0,6.0,1.0,3.0
1,LSO,2.0,2.0,2.0,3.0,3.0
1,LBR,2.0,2.0,2.0,3.0,3.0
1,LBY,0.0,0.0,0.0,0.0,0.0
1,LTU,0.0,0.0,0.0,0.0,0.0
1,LUX,2.0,2.0,1.0,2.0,3.0
1,MAC,2.0,2.0,0.0,0.0,0.0
1,MKD,2.0,2.0,0.0,0.0,0.0
1,MDG,2.0,2.0,1.0,2.0,3.0
1,MWI,2.0,2.0,2.0,3.0,3.0
1,MYS,0.0,0.0,0.0,0.0,0.0
1,MDV,0.0,0.0,0.0,0.0,0.0
1,MLI,2.0,2.0,1.0,2.0,3.0
1,MLT,2.0,2.0,2.0,3.0,3.0
1,MHL,2.0,2.0,2.0,3.0,3.0
1,MTQ,2.0,2.0,1.0,2.0,3.0
1,MRT,0.0,0.0,0.0,0.0,0.0
1,MUS,2.0,2.0,2.0,3.0,3.0
1,MEX,2.0,2.0,1.0,2.0,3.0
1,FSM,2.0,2.0,2.0,3.0,3.0
1,MDA,2.0,2.0,2.0,0.0,3.0
1,MNG,2.0,2.0,6.0,3.0,4.0
1,MSR,2.0,2.0,2.0,3.0,3.0
1,MAR,0.0,0.0,0.0,0.0,0.0
1,MOZ,2.0,2.0,2.0,3.0,3.0
1,NAM,2.0,2.0,2.0,3.0,3.0
1,NRU,7.0,0.0,0.0,0.0,0.0
1,NPL,1.0,1.0,0.0,0.0,4.0
1,ANT,7.0,2.0,1.0,0.0,0.0
1,NLD,7.0,2.0,1.0,0.0,0.0
1,NCL,2.0,2.0,1.0,2.0,3.0
1,NZL,2.0,2.0,2.0,3.0,3.0
1,NIC,2.0,2.0,1.0,2.0,3.0
1,NER,2.0,2.0,1.0,2.0,3.0
1,NGA,2.0,2.0,1.0,2.0,3.0
1,NGA,2.0,2.0,1.0,2.0,3.0
1,NIU,3.0,2.0,0.0,0.0,0.0
1,NFK,2.0,2.0,2.0,3.0,3.0
1,MNP,2.0,2.0,2.0,3.0,3.0
1,NOR,2.0,2.0,0.0,0.0,3.0
1,OMN,0.0,0.0,0.0,0.0,0.0
1,PAK,1.0,2.0,2.0,1.0,3.0
1,PLW,2.0,2.0,2.0,3.0,3.0
1,PAL,0.0,0.0,0.0,0.0,0.0
1,PAN,2.0,2.0,1.0,2.0,3.0
1,PNG,2.0,2.0,1.0,1.0,3.0
1,PRY,2.0,2.0,1.0,2.0,3.0
1,PER,2.0,2.0,1.0,2.0,3.0
1,PHL,2.0,2.0,2.0,3.0,3.0
1,PCN,2.0,2.0,2.0,3.0,3.0
1,POL,2.0,2.0,6.0,0.0,5.0
1,PRT,2.0,2.0,1.0,2.0,3.0
1,PRI,2.0,2.0,2.0,3.0,3.0
1,QAT,0.0,0.0,0.0,0.0,0.0
1,REU,2.0,2.0,1.0,2.0,3.0
1,ROM,2.0,2.0,2.0,0.0,3.0
1,RUS,2.0,2.0,6.0,3.0,4.0
1,RWA,2.0,2.0,1.0,2.0,3.0
1,SHN,2.0,2.0,2.0,3.0,3.0
1,KNA,2.0,2.0,2.0,3.0,3.0
1,LCA,2.0,2.0,2.0,3.0,3.0
1,VCT,2.0,2.0,2.0,3.0,3.0
1,WSM,7.0,2.0,0.0,0.0,0.0
1,SMR,7.0,2.0,4.0,3.0,3.0
1,STP,2.0,2.0,0.0,0.0,0.0
1,SAU,0.0,0.0,0.0,0.0,0.0
1,SEN,2.0,2.0,1.0,2.0,3.0
1,YUG,2.0,2.0,1.0,0.0,3.0
1,SYC,2.0,2.0,2.0,3.0,3.0
1,SLE,2.0,2.0,2.0,3.0,3.0
1,SGP,0.0,0.0,0.0,0.0,0.0
1,SVK,0.0,0.0,0.0,0.0,0.0
1,SVN,0.0,0.0,0.0,0.0,0.0
1,SLB,2.0,2.0,2.0,3.0,3.0
1,SOM,1.0,4.0,2.0,2.0,4.0
1,ZAF,2.0,2.0,2.0,3.0,3.0
1,ZAF,2.0,2.0,2.0,3.0,3.0
1,ESP,2.0,2.0,1.0,2.0,3.0
1,LKA,1.0,1.0,5.0,0.0,3.0
1,SPM,2.0,2.0,1.0,2.0,3.0
1,SDN,0.0,0.0,0.0,0.0,0.0
1,SUR,7.0,2.0,1.0,0.0,0.0
1,SWZ,7.0,0.0,0.0,0.0,0.0
1,SWE,2.0,2.0,2.0,0.0,0.0
1,CHE,7.0,2.0,4.0,3.0,3.0
1,SYR,1.0,1.0,6.0,1.0,3.0
1,TWN,0.0,0.0,0.0,0.0,0.0
1,TJK,1.0,2.0,0.0,0.0,0.0
1,TZA,2.0,2.0,2.0,3.0,3.0
1,TZA,2.0,2.0,2.0,3.0,3.0
1,THA,2.0,2.0,1.0,1.0,3.0
1,TGO,2.0,2.0,1.0,2.0,3.0
1,TKL,0.0,2.0,0.0,0.0,0.0
1,TON,7.0,2.0,0.0,0.0,0.0
1,TTO,2.0,2.0,2.0,3.0,3.0
1,TUN,0.0,0.0,0.0,0.0,0.0
1,TUR,0.0,0.0,0.0,0.0,0.0
1,TUR,1.0,1.0,6.0,1.0,3.0
1,TKM,1.0,1.0,0.0,0.0,0.0
1,TCA,2.0,2.0,2.0,3.0,3.0
1,TUV,5.0,2.0,1.0,1.0,0.0
1,UGA,2.0,2.0,2.0,3.0,3.0
1,UKR,2.0,2.0,2.0,0.0,3.0
1,ARE,0.0,0.0,0.0,0.0,0.0
1,GBR,2.0,2.0,2.0,3.0,3.0
1,USA,2.0,2.0,1.0,2.0,3.0
1,USA,2.0,2.0,1.0,2.0,3.0
1,URY,2.0,2.0,1.0,2.0,3.0
1,UZB,1.0,0.0,0.0,1.0,0.0
1,VUT,2.0,2.0,2.0,3.0,3.0
1,VEN,2.0,2.0,0.0,0.0,0.0
1,VNM,2.0,2.0,1.0,1.0,3.0
1,WLF,2.0,2.0,1.0,2.0,3.0
1,ESH,0.0,0.0,0.0,0.0,0.0
1,YEM,0.0,0.0,0.0,0.0,0.0
1,ZMB,2.0,2.0,2.0,3.0,3.0
1,ZWE,2.0,2.0,2.0,3.0,3.0
2,AFG,1.0,2.0,2.0,1.0,3.0
2,ALB,2.0,2.0,0.0,0.0,0.0
2,DZA,0.0,0.0,0.0,0.0,0.0
2,AND,2.0,2.0,1.0,0.0,3.0
2,AGO,2.0,2.0,2.0,3.0,3.0
2,AIA,2.0,2.0,2.0,3.0,3.0
2,ATG,2.0,2.0,2.0,3.0,3.0
2,ARG,2.0,2.0,1.0,2.0,3.0
2,ARM,1.0,1.0,6.0,1.0,3.0
2,ABW,7.0,2.0,1.0,0.0,0.0
2,AUS,2.0,2.0,2.0,3.0,3.0
2,AUS,2.0,2.0,2.0,3.0,3.0
2,AUT,7.0,2.0,4.0,3.0,3.0
2,AZE,1.0,1.0,6.0,1.0,3.0
2,BHS,2.0,2.0,2.0,3.0,3.0
2,BHR,0.0,0.0,0.0,0.0,0.0
2,BGD,2.0,2.0,2.0,3.0,3.0
2,BRB,2.0,2.0,2.0,3.0,3.0
2,BLR,0.0,0.0,0.0,0.0,0.0
2,BEL,7.0,2.0,4.0,3.0,3.0
2,BLZ,2.0,2.0,2.0,3.0,3.0
2,BEN,2.0,2.0,1.0,2.0,3.0
2,BEN,2.0,2.0,1.0,2.0,3.0
2,BMU,2.0,2.0,2.0,3.0,3.0
2,BTN,1.0,1.0,7.0,1.0,4.0
2,BOL,2.0,2.0,0.0,0.0,0.0
2,BOL,2.0,2.0,1.0,2.0,3.0
2,BIH,7.0,1.0,8.0,1.0,4.0
2,BWA,2.0,2.0,2.0,3.0,3.0
2,BRA,2.0,2.0,1.0,2.0,3.0
2,BRA,2.0,2.0,0.0,0.0,0.0
2,VGB,2.0,2.0,2.0,3.0,3.0
2,BRN,0.0,0.0,0.0,0.0,0.0
2,BGR,2.0,2.0,1.0,0.0,3.0
2,BFA,2.0,2.0,1.0,2.0,3.0
2,MMR,1.0,1.0,7.0,1.0,4.0
2,BDI,2.0,2.0,1.0,2.0,3.0
2,KHM,2.0,2.0,1.0,1.0,3.0
2,CMR,2.0,2.0,1.0,2.0,3.0
2,CAN,2.0,2.0,2.0,3.0,3.0
2,CAN,2.0,2.0,1.0,2.0,3.0
2,CPV,2.0,2.0,0.0,0.0,0.0
2,CYM,2.0,2.0,2.0,3.0,3.0
2,CAF,2.0,2.0,1.0,2.0,3.0
2,TCD,2.0,2.0,1.0,2.0,3.0
2,CHL,2.0,2.0,1.0,2.0,3.0
2,CHN,1.0,1.0,7.0,1.0,4.0
2,CXR,2.0,2.0,2.0,3.0,3.0
2,CCK,0.0,0.0,0.0,0.0,0.0
2,COL,2.0,2.0,0.0,0.0,0.0
2,COM,0.0,0.0,0.0,0.0,0.0
2,COG,2.0,2.0,1.0,2.0,3.0
2,ZAR,2.0,2.0,1.0,2.0,3.0
2,COK,2.0,2.0,2.0,3.0,3.0
2,CRI,2.0,2.0,1.0,2.0,3.0
2,HRV,7.0,1.0,8.0,1.0,4.0
2,CUB,2.0,2.0,1.0,2.0,3.0
2,CYP,0.0,0.0,0.0,0.0,0.0
2,CZE,7.0,2.0,4.0,3.0,3.0
2,CIV,2.0,2.0,1.0,2.0,3.0
2,CIV,2.0,2.0,1.0,2.0,3.0
2,DNK,7.0,2.0,4.0,3.0,3.0
2,DJI,1.0,4.0,2.0,2.0,4.0
2,DMA,2.0,2.0,2.0,3.0,3.0
2,DOM,2.0,2.0,1.0,2.0,3.0
2,TMP,2.0,2.0,1.0,1.0,3.0
2,ECU,2.0,2.0,1.0,2.0,3.0
2,EGY,0.0,0.0,0.0,0.0,0.0
2,SLV,2.0,2.0,1.0,2.0,3.0
2,GNQ,2.0,2.0,1.0,2.0,3.0
2,ERI,0.0,0.0,0.0,0.0,0.0
2,EST,2.0,2.0,5.0,2.0,4.0
2,ETH,1.0,4.0,2.0,2.0,4.0
2,FLK,2.0,2.0,2.0,3.0,3.0
2,FRO,0.0,0.0,0.0,0.0,0.0
2,FJI,2.0,2.0,2.0,3.0,3.0
2,FIN,2.0,2.0,2.0,0.0,0.0
2,FRA,7.0,2.0,4.0,3.0,3.0
2,GUF,2.0,2.0,1.0,2.0,3.0
